DateTime,high,low,open,close,volumeto,ETH,SP500,Russell_2000,Crude_oil,Gold,Silver,EUR/USD,Treasury Yield 10 Years,USD/JPY,wiki_Bitcoin,wiki_Cryptocurrency,wiki_Coinbase
2019-01-29,3463.2,3369.19,3453.42,3418.25,158106687.0,104.74,2640.0,1471.449951171875,53.310001373291016,1308.199951171875,15.78600025177002,1.143000841140747,2.7119998931884766,109.25399780273438,3901,1952,284
2019-01-30,3488.91,3395.94,3418.25,3467.21,146422486.1,108.52,2681.050048828125,1486.93994140625,54.22999954223633,1309.9000244140625,15.880000114440918,1.1435366868972778,2.694999933242798,109.41699981689453,4303,2355,289
2019-01-31,3499.78,3422.83,3467.21,3434.13,128773893.15,106.46,2704.10009765625,1499.4200439453125,53.790000915527344,1319.699951171875,16.02199935913086,1.1487650871276855,2.634999990463257,108.98100280761719,3828,1955,324
2019-02-01,3478.55,3398.96,3434.13,3461.63,144476056.44,106.72,2706.530029296875,1502.050048828125,55.2599983215332,1316.9000244140625,15.880000114440918,1.1449507474899292,2.690999984741211,108.84400177001953,4176,1819,278
2019-02-04,3470.8,3429.21,3449.62,3431.24,82280894.52,106.61,2724.8701171875,1517.5400390625,54.560001373291016,1314.300048828125,15.836999893188477,1.1455278396606445,2.7239999771118164,109.43800354003906,3895,3283,292
2019-02-05,3447.88,3415.67,3431.24,3447.66,84042727.18,106.57,2737.699951171875,1520.22998046875,53.65999984741211,1314.199951171875,15.789999961853027,1.1436283588409424,2.7019999027252197,109.96099853515625,6408,4864,361
2019-02-06,3459.33,3362.24,3447.66,3394.89,150408587.85,104.26,2731.610107421875,1518.02001953125,54.0099983215332,1309.5,15.656000137329102,1.140992522239685,2.7019999027252197,109.94100189208984,4754,2849,338
2019-02-07,3406.54,3369.1,3394.89,3375.33,97390901.92,103.69,2706.050048828125,1505.6300048828125,52.63999938964844,1309.4000244140625,15.675000190734863,1.1365960836410522,2.6519999504089355,109.9739990234375,4341,2439,324
2019-02-08,3735.1,3363.32,3375.33,3660.03,317023029.42,119.24,2707.8798828125,1506.3900146484375,52.720001220703125,1313.699951171875,15.77299976348877,1.1338768005371094,2.631999969482422,109.75599670410156,3823,1859,328
2019-02-11,3688.59,3608.18,3685.14,3611.34,146354074.39,120.26,2709.800048828125,1518.97998046875,52.40999984741211,1307.0,15.656999588012695,1.1324259042739868,2.6610000133514404,109.80999755859375,3996,2679,322
2019-02-12,3648.67,3574.22,3611.34,3617.41,164816438.53,121.87,2744.72998046875,1538.22998046875,53.099998474121094,1309.199951171875,15.65999984741211,1.1279042959213257,2.684000015258789,110.4000015258789,4207,2307,347
2019-02-13,3655.89,3590.01,3617.41,3605.87,146822348.57,121.73,2753.030029296875,1542.93994140625,53.900001525878906,1310.800048828125,15.62399959564209,1.1334655284881592,2.7079999446868896,110.51499938964844,4133,2055,378
2019-02-14,3619.7,3567.39,3605.87,3588.72,117804856.32,120.44,2745.72998046875,1545.1099853515625,54.40999984741211,1309.800048828125,15.5,1.12649405002594,2.6570000648498535,110.9229965209961,3657,2087,279
2019-02-15,3640.65,3575.95,3588.72,3593.49,130398989.33,120.71,2775.60009765625,1569.25,55.59000015258789,1318.0999755859375,15.722999572753906,1.1295350790023804,2.6659998893737793,110.53800201416016,3656,1946,294
2019-02-19,4010.91,3882.52,3912.57,3924.24,292137057.43,144.06,2779.760009765625,1574.469970703125,56.09000015258789,1340.0999755859375,15.946999549865723,1.131196141242981,2.6470000743865967,110.59100341796875,4543,2044,384
2019-02-20,3992.31,3898.91,3924.24,3974.05,209282292.49,148.87,2784.699951171875,1581.6600341796875,56.91999816894531,1343.300048828125,16.156999588012695,1.1343011856079102,2.6540000438690186,110.5719985961914,4561,2244,384
2019-02-21,4026.54,3900.28,3974.05,3937.04,187314178.85,145.55,2774.8798828125,1575.550048828125,56.959999084472656,1323.5,15.791000366210938,1.1346358060836792,2.687999963760376,110.76499938964844,4546,2282,320
2019-02-22,3996.15,3917.66,3937.04,3983.53,170405341.81,148.19,2792.669921875,1590.06005859375,57.2599983215332,1329.199951171875,15.907999992370605,1.1343011856079102,2.6549999713897705,110.70800018310547,4551,1712,331
2019-02-25,3885.06,3771.53,3771.62,3845.51,185036583.31,138.52,2796.110107421875,1588.81005859375,55.47999954223633,1325.9000244140625,15.824999809265137,1.1342240571975708,2.6730000972747803,110.77200317382812,4782,1948,390
2019-02-26,3852.66,3791.9,3845.51,3817.88,126868886.89,136.68,2793.89990234375,1577.47998046875,55.5,1325.0999755859375,15.82699966430664,1.1367511749267578,2.635999917984009,111.0459976196289,4791,1934,475
2019-02-27,3851.84,3699.53,3817.88,3830.72,175069054.72,135.45,2792.3798828125,1581.050048828125,56.939998626708984,1317.699951171875,15.67199993133545,1.1393154859542847,2.693000078201294,110.55599975585938,4668,2001,356
2019-02-28,3909.86,3798.0,3830.72,3823.37,170646670.66,135.69,2784.489990234375,1575.550048828125,57.220001220703125,1312.800048828125,15.538000106811523,1.1380189657211304,2.7109999656677246,110.86199951171875,5957,1845,367
2019-03-01,3866.12,3822.67,3823.37,3831.48,101774924.71,135.56,2803.68994140625,1589.6400146484375,55.79999923706055,1296.4000244140625,15.168999671936035,1.1373459100723267,2.755000114440918,111.35700225830078,4410,1731,364
2019-03-04,3831.01,3705.14,3812.31,3731.28,147245676.28,126.19,2792.81005859375,1575.43994140625,56.59000015258789,1284.800048828125,15.017000198364258,1.1375917196273804,2.7219998836517334,111.93800354003906,4904,2172,324
2019-03-05,3893.52,3720.49,3731.28,3874.18,165062256.27,137.26,2789.64990234375,1568.280029296875,56.560001373291016,1282.0,15.020000457763672,1.1337354183197021,2.7219998836517334,111.7770004272461,5043,2405,377
2019-03-06,3916.29,3839.39,3874.18,3874.98,129520549.49,137.83,2771.449951171875,1536.8199462890625,56.220001220703125,1284.9000244140625,15.003000259399414,1.1307101249694824,2.691999912261963,111.86599731445312,4965,1905,377
2019-03-07,3911.76,3853.2,3874.98,3882.61,146201726.67,137.09,2748.929931640625,1523.6300048828125,56.65999984741211,1283.800048828125,14.960000038146973,1.1314009428024292,2.635999917984009,111.62300109863281,4670,2012,345
2019-03-08,3932.02,3804.98,3882.61,3868.02,153405087.61,133.72,2743.070068359375,1521.8800048828125,56.06999969482422,1297.0,15.272000312805176,1.1198333501815796,2.625,111.63400268554688,3770,1795,310
2019-03-11,3941.99,3849.45,3929.84,3874.89,126998648.6,132.75,2783.300048828125,1548.8800048828125,56.790000915527344,1288.800048828125,15.196999549865723,1.1232421398162842,2.6429998874664307,111.08000183105469,4062,2097,376
2019-03-12,3904.7,3827.23,3874.89,3888.57,130291591.54,133.69,2791.52001953125,1549.8299560546875,56.869998931884766,1296.300048828125,15.338000297546387,1.1259232759475708,2.6050000190734863,111.34200286865234,4045,2416,340
2019-03-13,3898.25,3853.06,3888.57,3878.44,108286926.77,132.14,2810.919921875,1555.8800048828125,58.2599983215332,1307.5,15.380999565124512,1.1287446022033691,2.6110000610351562,111.30599975585938,3727,2733,308
2019-03-14,3922.21,3825.03,3878.44,3881.44,133931876.12,132.28,2808.47998046875,1549.6400146484375,58.61000061035156,1293.4000244140625,15.10099983215332,1.133105993270874,2.630000114440918,111.19599914550781,3898,2181,349
2019-03-15,3935.1,3876.17,3881.44,3927.08,125588541.02,136.66,2822.47998046875,1553.5400390625,58.52000045776367,1301.800048828125,15.253000259399414,1.1308379173278809,2.5929999351501465,111.75299835205078,3322,2010,260
2019-03-18,4038.99,3964.31,3998.0,3988.85,109428478.54,137.66,2832.93994140625,1563.9300537109375,59.09000015258789,1300.300048828125,15.25100040435791,1.1319772005081177,2.6019999980926514,111.56099700927734,3796,2284,314
2019-03-19,4032.04,3972.47,3988.85,4024.14,118919147.36,138.83,2832.570068359375,1554.989990234375,59.029998779296875,1305.0,15.300999641418457,1.133619785308838,2.614000082015991,111.37300109863281,3765,1964,328
2019-03-20,4064.95,3995.49,4024.14,4056.75,148490744.9,139.51,2824.22998046875,1543.1600341796875,59.83000183105469,1300.5,15.244999885559082,1.135486125946045,2.5350000858306885,111.4010009765625,3481,1762,323
2019-03-21,4082.29,3953.53,4056.75,3996.93,178077036.22,135.34,2854.8798828125,1562.4100341796875,59.97999954223633,1306.0999755859375,15.371999740600586,1.1427918672561646,2.5369999408721924,110.66000366210938,3444,1874,318
2019-03-22,4018.21,3984.0,3996.93,4000.84,90726555.79,136.47,2800.7099609375,1505.9200439453125,59.040000915527344,1311.5999755859375,15.345000267028809,1.1375011205673218,2.4549999237060547,110.80599975585938,3275,1843,269
2019-03-25,4005.29,3887.68,3994.11,3924.55,136398998.18,133.55,2798.360107421875,1512.8599853515625,58.81999969482422,1321.9000244140625,15.506999969482422,1.129586100578308,2.4200000762939453,110.08100128173828,3231,2478,292
2019-03-26,3943.2,3902.52,3924.55,3942.22,93805733.55,134.0,2818.4599609375,1528.1700439453125,59.939998626708984,1314.300048828125,15.371000289916992,1.131580114364624,2.4140000343322754,110.06800079345703,3413,2173,315
2019-03-27,4054.32,3932.79,3942.22,4045.98,149005782.26,139.71,2805.3701171875,1522.22998046875,59.40999984741211,1309.9000244140625,15.23900032043457,1.127484679222107,2.374000072479248,110.55400085449219,3516,2460,341
2019-03-28,4046.44,4014.69,4045.98,4036.45,102296341.19,138.17,2815.43994140625,1535.0999755859375,59.29999923706055,1289.800048828125,14.920999526977539,1.1251758337020874,2.3889999389648438,110.48999786376953,3184,2024,324
2019-03-29,4122.89,4031.22,4036.45,4111.38,170915132.77,143.49,2834.39990234375,1539.739990234375,60.13999938964844,1293.0,15.0600004196167,1.1230024099349976,2.4140000343322754,110.63700103759766,3033,1728,302
2019-04-01,4164.33,4082.2,4112.69,4151.32,152826759.02,141.52,2867.18994140625,1556.06005859375,61.59000015258789,1288.4000244140625,15.050999641418457,1.1223849058151245,2.496999979019165,110.99500274658203,3905,2083,345
2019-04-02,5104.42,4147.7,4151.32,4906.93,814748125.73,165.02,2867.239990234375,1553.3199462890625,62.58000183105469,1290.0,15.017999649047852,1.1205737590789795,2.4809999465942383,111.45099639892578,4866,2017,414
2019-04-03,5335.7,4831.59,4906.93,4976.59,809158339.99,161.19,2873.39990234375,1560.9100341796875,62.459999084472656,1289.9000244140625,15.059000015258789,1.1203854084014893,2.5169999599456787,111.30500030517578,5538,2199,515
2019-04-04,5071.98,4799.77,4976.59,4913.36,370109007.61,157.77,2879.389892578125,1567.489990234375,62.099998474121094,1289.0,15.041000366210938,1.1246949434280396,2.51200008392334,111.3949966430664,4043,2165,464
2019-04-05,5074.13,4897.61,4913.36,5047.23,280722247.3,166.31,2892.739990234375,1582.56005859375,63.08000183105469,1290.4000244140625,15.043000221252441,1.1225864887237549,2.500999927520752,111.65799713134766,3518,1720,312
2019-04-08,5347.88,5141.23,5201.16,5294.09,366577921.18,180.74,2895.77001953125,1579.0,64.4000015258789,1297.0999755859375,15.17300033569336,1.121956706047058,2.5190000534057617,111.71099853515625,3687,2423,376
2019-04-09,5294.09,5159.13,5294.09,5201.3,253577595.39,176.27,2878.199951171875,1559.6800537109375,63.97999954223633,1303.5,15.168000221252441,1.1256444454193115,2.499000072479248,111.45600128173828,3971,2712,353
2019-04-10,5460.94,5178.61,5201.3,5318.6,349643837.46,177.43,2888.2099609375,1581.550048828125,64.61000061035156,1309.0999755859375,15.201000213623047,1.126697063446045,2.4769999980926514,111.1050033569336,3757,2120,371
2019-04-11,5343.66,4987.65,5318.6,5048.56,356811374.12,165.14,2888.320068359375,1579.1400146484375,63.58000183105469,1288.5999755859375,14.824000358581543,1.1276500225067139,2.503999948501587,110.98500061035156,3358,2096,433
2019-04-12,5118.61,4927.62,5048.56,5081.5,220667543.59,164.34,2907.409912109375,1584.800048828125,63.88999938964844,1290.5999755859375,14.920000076293945,1.1260753870010376,2.559999942779541,111.62100219726562,3271,1998,324
2019-04-15,5195.31,4969.31,5165.59,5037.27,205867031.18,160.29,2905.580078125,1579.1700439453125,63.400001525878906,1286.800048828125,14.947999954223633,1.1305055618286133,2.552999973297119,112.02799987792969,3189,1952,345
2019-04-16,5232.03,5029.16,5037.27,5212.81,207311534.31,166.65,2907.06005859375,1582.7900390625,64.05000305175781,1272.5999755859375,14.890999794006348,1.1304928064346313,2.5920000076293945,111.94300079345703,3077,1848,305
2019-04-17,5270.76,5190.81,5212.81,5236.26,194699629.15,166.83,2900.449951171875,1567.5999755859375,63.7599983215332,1272.199951171875,14.920999526977539,1.128502607345581,2.5920000076293945,111.99299621582031,3145,1673,351
2019-04-18,5317.78,5232.99,5236.26,5289.75,187312150.44,174.19,2905.030029296875,1565.75,64.0,1271.9000244140625,14.937000274658203,1.129713773727417,2.559999942779541,112.03600311279297,2905,1810,376
2019-04-22,5444.76,5265.73,5305.74,5394.67,242498187.66,171.77,2907.969970703125,1560.0400390625,65.69999694824219,1273.5,14.956999778747559,1.1244546175003052,2.5899999141693115,111.91000366210938,3179,1876,340
2019-04-23,5626.83,5371.31,5394.67,5539.1,368556751.66,170.6,2933.679931640625,1585.0899658203125,66.30000305175781,1269.300048828125,14.77299976348877,1.1258978843688965,2.569999933242798,111.92900085449219,3082,1903,377
2019-04-24,5633.0,5390.98,5539.1,5454.58,339093001.24,166.04,2927.25,1588.1300048828125,65.88999938964844,1275.5,14.89799976348877,1.122435212135315,2.5220000743865967,111.87699890136719,3238,1768,347
2019-04-25,5521.61,5031.69,5454.58,5162.67,374798664.87,152.97,2926.169921875,1575.6099853515625,65.20999908447266,1275.800048828125,14.861000061035156,1.1153494119644165,2.5339999198913574,112.12999725341797,2921,1677,351
2019-04-26,5361.94,5104.18,5162.67,5234.09,366773360.18,155.61,2939.8798828125,1589.9000244140625,63.29999923706055,1284.9000244140625,15.001999855041504,1.113684892654419,2.505000114440918,111.53900146484375,2590,1640,292
2019-04-29,5299.51,5162.81,5272.45,5237.96,167206787.27,155.1,2943.030029296875,1598.3599853515625,63.5,1278.5999755859375,14.843999862670898,1.1150261163711548,2.5360000133514404,111.59300231933594,4213,2151,270
2019-04-30,5372.23,5224.64,5237.96,5350.64,172540196.26,162.66,2945.830078125,1591.2099609375,63.90999984741211,1282.800048828125,14.899999618530273,1.1185182332992554,2.509000062942505,111.677001953125,2860,1807,275
2019-05-01,5417.17,5346.7,5350.64,5389.54,147345369.73,160.45,2923.72998046875,1576.3800048828125,63.599998474121094,1281.4000244140625,14.645000457763672,1.121604323387146,2.510999917984009,111.3949966430664,3882,1889,257
2019-05-02,5531.15,5387.29,5389.54,5500.72,192256639.91,162.05,2917.52001953125,1582.6500244140625,61.810001373291016,1269.699951171875,14.539999961853027,1.1200841665267944,2.552000045776367,111.4520034790039,3048,4868,287
2019-05-03,5891.9,5484.78,5500.72,5753.38,432335283.61,167.42,2945.639892578125,1614.02001953125,61.939998626708984,1279.199951171875,14.906999588012695,1.1173559427261353,2.5309998989105225,111.49500274658203,3483,1631,310
2019-05-06,5823.67,5644.15,5794.14,5748.17,200316185.51,173.08,2932.469970703125,1614.97998046875,62.25,1281.699951171875,14.857000350952148,1.1185808181762695,2.5,110.62300109863281,2907,2133,302
2019-05-07,6031.54,5748.17,5748.17,5819.57,353043890.95,168.36,2884.050048828125,1582.31005859375,61.400001525878906,1283.5,14.859999656677246,1.1201846599578857,2.447999954223633,110.80500030517578,2952,2315,309
2019-05-08,6032.25,5753.08,5819.57,5998.71,241917027.36,171.26,2879.419921875,1574.969970703125,62.119998931884766,1279.4000244140625,14.791999816894531,1.1191065311431885,2.4820001125335693,110.25700378417969,3297,2000,331
2019-05-09,6194.91,5988.65,5998.71,6171.96,310336580.16,170.41,2870.719970703125,1570.06005859375,61.70000076293945,1283.5,14.706999778747559,1.1198333501815796,2.4570000171661377,110.02799987792969,3641,1960,313
2019-05-10,6444.57,6133.21,6171.96,6358.29,430403405.14,172.44,2881.39990234375,1572.989990234375,61.65999984741211,1285.699951171875,14.72599983215332,1.1222084760665894,2.4549999237060547,109.80699920654297,2800,1578,307
2019-05-13,8127.75,6873.42,6977.63,7806.36,1140302646.6,196.02,2811.8701171875,1523.0,61.040000915527344,1300.0999755859375,14.713000297546387,1.1236460208892822,2.4049999713897705,109.65399932861328,3680,1717,453
2019-05-14,8297.02,7631.34,7806.36,7980.13,976094121.29,217.3,2834.409912109375,1543.06005859375,61.779998779296875,1294.699951171875,14.751999855041504,1.1232547760009766,2.4189999103546143,109.15399932861328,4403,1873,531
2019-05-15,8263.29,7849.92,7980.13,8183.83,694202804.31,248.62,2850.9599609375,1548.27001953125,62.02000045776367,1296.300048828125,14.751999855041504,1.1204482316970825,2.378999948501587,109.6709976196289,4026,1922,598
2019-05-16,8352.25,7679.05,8183.83,7874.11,762104107.69,264.57,2876.320068359375,1557.239990234375,62.869998931884766,1285.0,14.479000091552734,1.1207244396209717,2.4049999713897705,109.4749984741211,3884,1895,467
2019-05-17,7930.98,6668.67,7874.11,7371.96,1023961962.83,244.75,2859.530029296875,1535.760009765625,62.7599983215332,1274.5,14.347999572753906,1.1173559427261353,2.3929998874664307,109.87100219726562,4741,2202,400
2019-05-20,8193.14,7591.85,8193.14,7998.29,637617163.27,252.43,2840.22998046875,1524.9599609375,63.099998474121094,1276.0999755859375,14.409000396728516,1.1165324449539185,2.4159998893737793,110.16000366210938,3922,1794,427
2019-05-21,8102.32,7807.77,7998.29,7947.93,357803946.85,254.73,2864.360107421875,1545.25,62.9900016784668,1272.0,14.373000144958496,1.1168566942214966,2.4260001182556152,110.06999969482422,3508,1812,440
2019-05-23,7971.26,7478.74,7626.89,7876.5,386766321.19,245.51,2822.239990234375,1501.3800048828125,57.90999984741211,1284.800048828125,14.57699966430664,1.1155484914779663,2.2960000038146973,110.22100067138672,3081,1803,378
2019-05-24,8165.45,7801.57,7876.5,7996.4,413162746.86,249.65,2826.06005859375,1514.1099853515625,58.630001068115234,1283.0,14.520000457763672,1.1184556484222412,2.3239998817443848,109.55799865722656,2950,1856,363
2019-05-28,8818.71,8562.2,8785.17,8718.85,360752199.95,271.16,2802.389892578125,1504.02001953125,59.13999938964844,1276.5,14.281000137329102,1.1193821430206299,2.2679998874664307,109.50900268554688,5638,2602,510
2019-05-29,8760.48,8444.1,8718.85,8664.56,380343928.72,269.38,2783.02001953125,1489.949951171875,58.810001373291016,1280.5999755859375,14.371999740600586,1.1170687675476074,2.2360000610351562,109.34600067138672,5526,2781,556
2019-05-30,9065.89,8027.21,8664.56,8276.25,815525590.67,254.66,2788.860107421875,1485.530029296875,56.59000015258789,1287.0999755859375,14.460000038146973,1.1137346029281616,2.2269999980926514,109.54199981689453,5645,2151,637
2019-05-31,8570.78,8116.0,8276.25,8550.67,502056527.56,267.81,2752.06005859375,1465.489990234375,53.5,1305.800048828125,14.529999732971191,1.1131147146224976,2.1419999599456787,109.35700225830078,3765,1848,460
2019-06-03,8740.24,8073.18,8737.91,8114.49,534972187.72,249.85,2744.449951171875,1469.97998046875,53.25,1322.699951171875,14.70300006866455,1.1174057722091675,2.0810000896453857,108.21199798583984,3496,1680,411
2019-06-04,8114.49,7463.94,8114.49,7677.47,809220381.24,241.0,2803.27001953125,1508.56005859375,53.47999954223633,1323.4000244140625,14.732000350952148,1.124631643295288,2.11899995803833,108.0270004272461,3511,1888,483
2019-06-05,7917.14,7591.88,7677.47,7791.29,387021977.02,246.2,2826.14990234375,1506.7900390625,51.68000030517578,1328.300048828125,14.753999710083008,1.1254037618637085,2.122999906539917,108.25399780273438,2950,1557,326
2019-06-06,7872.1,7467.52,7791.29,7807.36,342084400.02,249.45,2843.489990234375,1499.2900390625,52.59000015258789,1337.5999755859375,14.868000030517578,1.1229015588760376,2.124000072479248,108.3280029296875,2875,1650,351
2019-06-07,8127.63,7767.37,7807.36,8002.63,407241297.23,249.68,2873.340087890625,1514.3900146484375,53.9900016784668,1341.199951171875,14.994000434875488,1.1276500225067139,2.0840001106262207,108.4540023803711,2975,1586,334
2019-06-10,8061.5,7533.53,7643.44,8021.0,339520552.04,247.93,2886.72998046875,1523.56005859375,53.2599983215332,1324.699951171875,14.604999542236328,1.1320157051086426,2.1429998874664307,108.4489974975586,2920,1776,338
2019-06-11,8049.78,7724.58,8021.0,7917.32,282632009.38,245.28,2885.719970703125,1519.1099853515625,53.27000045776367,1326.4000244140625,14.706000328063965,1.1318106651306152,2.140000104904175,108.35900115966797,3481,2003,331
2019-06-12,8250.0,7834.57,7917.32,8174.14,399065678.38,262.96,2879.840087890625,1519.7900390625,51.13999938964844,1331.9000244140625,14.722000122070312,1.1329518556594849,2.127000093460083,108.4739990234375,3144,1733,432
2019-06-13,8326.2,8053.65,8174.14,8235.57,315594036.87,255.22,2891.639892578125,1535.800048828125,52.279998779296875,1339.199951171875,14.871000289916992,1.1295605897903442,2.0910000801086426,108.48799896240234,2991,2081,368
2019-06-14,8724.42,8180.39,8235.57,8693.96,424131990.84,263.77,2886.97998046875,1522.5,52.5099983215332,1340.0999755859375,14.781999588012695,1.1280443668365479,2.0929999351501465,108.32099914550781,2729,1753,310
2019-06-17,9468.85,8976.99,8979.18,9336.01,606269265.79,274.01,2889.669921875,1532.75,51.93000030517578,1338.699951171875,14.814000129699707,1.1217050552368164,2.0859999656677246,108.57599639892578,3650,2302,411
2019-06-18,9357.22,8941.83,9336.01,9081.71,473016555.83,264.55,2917.75,1550.22998046875,53.900001525878906,1346.5999755859375,14.979999542236328,1.1224603652954102,2.059999942779541,108.53900146484375,4435,3740,505
2019-06-19,9313.18,9045.47,9081.71,9280.54,293070485.25,268.95,2926.4599609375,1555.5799560546875,53.7599983215332,1344.5999755859375,14.944999694824219,1.1198208332061768,2.0290000438690186,108.572998046875,3998,3468,484
2019-06-20,9600.28,9219.81,9280.54,9536.85,424436854.57,271.9,2954.179931640625,1563.489990234375,56.650001525878906,1392.9000244140625,15.468999862670898,1.1238480806350708,2.000999927520752,108.11499786376953,3867,2558,468
2019-06-21,10230.86,9536.85,9536.85,10218.87,765543626.6,295.94,2950.4599609375,1549.6300048828125,57.43000030517578,1396.199951171875,15.27299976348877,1.1295605897903442,2.068000078201294,107.2770004272461,3558,2062,431
2019-06-24,11100.92,10555.71,10855.99,11035.74,565444720.43,311.1,2945.35009765625,1530.0799560546875,57.900001525878906,1414.300048828125,15.368000030517578,1.1384724378585815,2.0209999084472656,107.31199645996094,4807,2367,526
2019-06-25,11778.22,10992.37,11035.74,11740.34,953962631.15,316.17,2917.3798828125,1521.0400390625,57.83000183105469,1414.9000244140625,15.291000366210938,1.140029788017273,1.99399995803833,107.3270034790039,4538,2545,581
2019-06-26,13826.76,11679.1,11740.34,12913.28,2685872365.1,334.45,2913.780029296875,1521.8900146484375,59.380001068115234,1411.5999755859375,15.282999992370605,1.1369967460632324,2.0490000247955322,107.16600036621094,6979,2896,842
2019-06-27,13314.05,10335.34,12913.28,11154.09,2345027203.81,293.91,2924.919921875,1546.550048828125,59.43000030517578,1408.4000244140625,15.204999923706055,1.1374752521514893,2.005000114440918,107.73799896240234,5380,2557,662
2019-06-28,12433.0,10772.75,11154.09,12355.06,1408438810.31,309.62,2941.760009765625,1566.5699462890625,58.470001220703125,1409.699951171875,15.253000259399414,1.1372941732406616,2.0,107.74700164794922,4239,1840,486
2019-07-01,11207.0,10006.43,10769.05,10591.87,1225129699.57,294.14,2964.330078125,1566.5699462890625,59.09000015258789,1385.5999755859375,15.105999946594238,1.1364928483963013,2.0339999198913574,108.38200378417969,3473,1828,435
2019-07-02,10927.6,9678.1,10591.87,10844.13,1239524970.43,291.6,2973.010009765625,1560.5400390625,56.25,1404.5999755859375,15.154000282287598,1.1287446022033691,1.9759999513626099,108.36599731445312,3435,2166,519
2019-07-03,12009.59,10841.91,10844.13,11981.61,1313585829.89,302.18,2995.820068359375,1572.1199951171875,57.34000015258789,1417.699951171875,15.251999855041504,1.1293054819107056,1.9529999494552612,107.80500030517578,4988,2058,423
2019-07-05,11435.38,10787.94,11156.52,10993.25,734424868.07,288.02,2990.409912109375,1575.6199951171875,57.5099983215332,1396.699951171875,14.918000221252441,1.128579020500183,2.0480000972747803,107.80799865722656,3565,1641,277
2019-07-08,12386.28,11339.02,11474.28,12296.16,762033323.29,313.18,2975.949951171875,1561.3900146484375,57.65999984741211,1397.0,14.972000122070312,1.1227376461029053,2.0339999198913574,108.4739990234375,3991,1939,380
2019-07-09,12808.06,12117.31,12296.16,12567.02,993891866.34,308.14,2979.6298828125,1562.5899658203125,57.83000183105469,1397.5,15.067999839782715,1.121604323387146,2.053999900817871,108.72100067138672,4191,2231,436
2019-07-10,13183.73,11569.94,12567.02,12099.12,1554955347.89,288.81,2993.070068359375,1565.050048828125,60.43000030517578,1410.0999755859375,15.147000312805176,1.120824933052063,2.061000108718872,108.92400360107422,5608,2537,762
2019-07-11,12099.91,11002.39,12099.12,11343.12,1185222449.66,268.49,2999.909912109375,1557.9200439453125,60.20000076293945,1404.300048828125,15.067000389099121,1.125885248184204,2.119999885559082,108.33399963378906,4649,2163,495
2019-07-12,11931.91,11096.61,11343.12,11797.37,647690095.15,275.47,3013.77001953125,1570.0,60.209999084472656,1409.9000244140625,15.16100025177002,1.1252391338348389,2.1059999465942383,108.58799743652344,4094,2145,513
2019-07-15,11070.18,9877.02,10204.41,10850.26,965178341.63,228.18,3014.300048828125,1561.8199462890625,59.58000183105469,1411.4000244140625,15.289999961853027,1.1272051334381104,2.0920000076293945,107.83200073242188,3608,2059,421
2019-07-16,11025.76,9366.82,10850.26,9423.44,1140137759.72,198.65,3004.0400390625,1562.0,57.619998931884766,1409.199951171875,15.600000381469727,1.1261768341064453,2.121999979019165,107.88899993896484,3731,2097,434
2019-07-17,9982.24,9086.51,9423.44,9696.15,965256823.84,211.38,2984.419921875,1550.780029296875,56.779998779296875,1421.300048828125,15.892999649047852,1.1212271451950073,2.061000108718872,108.20099639892578,3711,2113,470
2019-07-18,10776.54,9292.61,9696.15,10638.35,1033842556.65,225.85,2995.110107421875,1555.6199951171875,55.29999923706055,1426.0999755859375,16.1200008392334,1.12296462059021,2.0380001068115234,107.93699645996094,3870,2134,411
2019-07-19,10757.41,10135.16,10638.35,10532.94,658190962.53,221.3,2976.610107421875,1547.9000244140625,55.630001068115234,1425.0999755859375,16.117000579833984,1.1261515617370605,2.0480000972747803,107.4010009765625,4491,1653,457
2019-07-22,10676.6,10072.07,10586.71,10325.87,524442852.25,217.15,2985.030029296875,1544.780029296875,56.220001220703125,1425.300048828125,16.34000015258789,1.1218308210372925,2.0429999828338623,107.80999755859375,3448,1720,414
2019-07-23,10328.44,9820.61,10325.87,9854.15,529438124.08,211.86,3005.469970703125,1554.9599609375,56.77000045776367,1420.0999755859375,16.405000686645508,1.1206114292144775,2.0739998817443848,107.90399932861328,3348,2085,361
2019-07-24,9920.54,9535.78,9854.15,9772.14,531611909.42,216.55,3019.56005859375,1580.4200439453125,55.880001068115234,1422.800048828125,16.554000854492188,1.1151255369186401,2.049999952316284,108.23200225830078,3132,1942,381
2019-07-25,10184.43,9744.7,9772.14,9882.43,403576364.36,219.09,3003.669921875,1561.449951171875,56.02000045776367,1413.9000244140625,16.339000701904297,1.1142433881759644,2.0739998817443848,108.18900299072266,3325,1971,355
2019-07-26,9890.05,9668.52,9882.43,9847.45,312717110.04,219.3,3025.860107421875,1578.969970703125,56.20000076293945,1418.5,16.325000762939453,1.1146159172058105,2.0810000896453857,108.66600036621094,2869,1651,401
2019-07-29,9717.69,9386.9,9531.77,9506.93,299936368.39,210.86,3020.969970703125,1569.030029296875,56.869998931884766,1419.5999755859375,16.368000030517578,1.1132138967514038,2.055000066757202,108.63300323486328,3376,1976,380
2019-07-30,9749.53,9391.78,9506.93,9595.52,276402322.56,210.14,3013.179931640625,1585.5999755859375,58.04999923706055,1429.699951171875,16.4950008392334,1.1143054962158203,2.061000108718872,108.86599731445312,3729,2108,423
